question,answer,contexts,used_reranker,k_init,top_n,num_initial_docs,num_final_docs,runtime_seconds,factuality_score,question_type,context_precision,faithfulness,answer_relevancy,context_recall,answer_correctness,answer_similarity
What was one major reason for the divergence in French elites' views on European integration?,"I believe the main reason for the differences in opinions among French elites regarding European integration is due to varying interpretations of their interests within Europe. There were three distinct ""models"" that French elites debated when it came to their interests in Europe, which did not entirely align with the economic and geopolitical context. As a result, this led to a political struggle over different understandings of the context itself.","['politics. the eec of the 1960s, like many institutionalframeworks, rested “ on defeated and repressed alternatives. ” 132 thus structures set the broad context for european institution building, and institutions held europeans to one path once it was chosen. in between, europeansfaced three viable alternatives in the 1950s. my answer to the “ how much ” questionis that leaders ’ ideas, as a cause irreducible to other factors, determined the outcomeacross these alternatives. during the late 1940s, french individuals gravitated tothree different views of their national interests in europe, in patterns that diverged from their main material and organizational positions. within complex multidimen - sional issue - space, this three - way divide in preferences meant majorities could becrafted for all three options. corresponding alternatives in international bargainingwere available as well. since european cleavages cross - cut right and left in 131. see steinmo, thelen, and longstreth 1992 ; and ikenberry 1988. 132. see berk 1994, 16 ; and unger 1987. 76 international organization', 'france ( and elsewhere ) were unlikely topursue the eec. french choices can be traced to a majority of sectoral associationsand their party representatives, but only supranational ( not national ) leadership builtthat majority. 28 i accept elements of both approaches but strongly revise their causal claims. the institutionalist story requires more blatant revision. between the initial, narrowecsc deal and the much more extensive eec, literally nomajor french actors shifted their policy preferences in response to supranational lobbying. nonetheless, once the broader eec bargain was struck, we need an institutionalist logic ofpath - dependence to understand why it was consolidated into europe ’ s fundamentalarchitecture in the 1960s. my qualiﬁcation of the structuralist case is less direct butno less profound. any explanation of european institution building must begin withthe economic and geopolitical context. yet structuralists overlook the immensepolitical battle that took place over different interpretations of that context. as of1950, otherwise - similar french elites debated three ideational “ models ” of theirinterests in europe. the divide between “ community, ” “ confederal, ” and “ tradi - tional ” views did not quite', 'the other sees french interests in policies basedon an informal partnership with britain. these similarly placed individuals face all the same objective pressures but seem to interpret them differently. if other similarlyplaced individuals across france also disagree ( displaying a pattern that cross - cutsparties, bureaucracies, economic groups ), and if these debates persist throughimportant decisions ( showing they were not just an initial vetting of options ), we canconclude that objective pressures at these levels leave french interests indeterminateacross these alternatives. if, in addition, we have the kind of “ interpretive ” evidencetypically offered by ideational accounts — actors consistently sayandwrite that they believe certain things, and that their peers think differently — we have strong evidence that ideas alone are causing individual variation across that range. 17 this conclusion does not rule out that historical or psychological factors other than simple “ ideas ” ( like past socialization, psychological dispositions, or individualexperiences ) may have led to this pattern of debate. but as long as we cannot tracecurrent patterns of mobilization to current objective conditions ( and can trace related patterns of rhetoric ), we have evidence that subjective factors are currently inﬂuencing action. psychological or historical factors may help explain why']",True,10,3,3,3,2.6877684593200684,0.495318204164505,reasoning,0.99999999995,1.0,0.9570109698704243,,0.5266830736817466,0.9067322947269862
What was the outcome of the EDC vote in the French assembly?,I don't know the answer.,"['of each party were left isolated. at gaullist insistence, inearly 1953 schuman was replaced as foreign minister by his mrp ally — though edc opponent — georges bidault. after attempting to renegotiate the edc, radicalpremier pierre mende ` s france called a vote in august 1954 ( though he himself abstained ). the socialists split ﬁfty for, ﬁfty - three against ; the radicals and udsrvoted forty - one for, forty - four against ; and the independents divided sixty - six for, twenty - eight against. the hierarchical mrp maintained cohesion for the edc onlyby expelling several members and despite known hostility from much of the party. 68 gaullist and communist opposition decided the outcome. the edc did not emerge from majority support and die when policymakers changed their positions. the 1952 realignment reﬂected no broad shift on europeanissues. the public was ill - informed about the edc and its alternatives. 69neither before nor after 1952 did any substantive agreement on european policies help unitethe governing coalition ; the independents and radicals who led governments from1952 to 1955 were the groups most divided over europe. instead, the edc drew its support consistently', 'after confederalists and traditionalists rejected the edc, pro - community deputies and traditionalists combinedto reject the ﬁrst vote on the weu. a shocked mende ´s france called a second vote on a question of conﬁdence ( linking the weu to his other policy goals ) and achieved a majority. 82. massigli 1978, 506. 83. duche [UNK] 1994, 262 – 79. 66 international organization', 'institutional consequences and the eec ’ s historical window this account faces one ﬁnal question : if only pro - community leadership led france to the eec, why did the eec survive when the collapse of the fourth republicbrought the very traditional charles de gaulle to power in may 1958? de gaulleconsidered rejecting or revising the treaty. 118yet he soon accepted the eec and even accelerated its implementation. objective imperatives, we might conclude, would eventually have pressed any french leader to the community path. the foregoing may simply raise issues of timing. in this section i argue that de gaulle ’ s rally to the eec reﬂected the institutional consequences of the eec itself. had pro - community leaders not led france to theeec in 1957, there is no reason to think de gaulle would have adopted a similar path. this analysis draws on the fundamental insight of institutionalist accounts — that new institutions feed back to alter subsequent interaction — but it presents thatlogic as more inertial and less dynamic than originally claimed by “ neofunctional - ists. ” as noted earlier, i see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics']",True,10,3,3,3,2.010857105255127,0.3042045533657074,factual,0.99999999995,,0.0,1.0,0.6843423004301885,0.7373692017207543
What did the traditionalist model prioritize in contrast to the community model?,"I understand that the traditionalist model emphasizes preserving France's sovereignty and individuality, while the community model focuses on incorporating France into a larger European union.","['legacies at thenational level — or mean capitulation to the german konzerns. for the right, supranational integration could open france to broader markets — or emasculatenational strength and identity. since right, left, and center had their realists, pragmatists, idealists, anglophiles, and even germanophiles, domestic allies grav - itated to different european strategies. after several years of confusion, theirpositions crystallized around the ecsc proposal. some elites sought to mobilizecoalitions in favor of community projects ; others in the same parties and bureau - cracies called for confederal or traditional alternatives. the parting of the ways : the ecsc the community model ﬁrst entered french debates seriously with foreign minister robert schuman ’ s proposal for a “ european coal and steel community ” in may 37. see searle 1995 ; and ruggie 1998. 38. on ideas at different levels of generality, see campbell 1998 ; and goldstein and keohane 1993. 58 international organization', 'germanism. some traditionalists soon proved quitewilling to deal bilaterally with germany. others arrived at confederal or communitystrategies out of visceral fear of germany unfettered. instead, the fundamentaldistinctions concerned the “ master frame ” linking france itself and its europeanenvironment. in the slightly different vocabulary of john searle, they suggesteddifferent “ constitutive rules ” about france as a player in a european game. 37each packaged a set of normative and causal claims that deﬁned france ’ s positionvis - a ` - vis its neighbors. crucially, these different views of europe had no direct connection to the right – left cleavage that dominated french politics. each model ’ s constitutive ruleswere general enough to link to various lower - level “ regulative rules ” ; arguments soon arose that pictured a “ community ” europe ( and its competitors ) as eitheradvancing or impeding goals across left and right ( except for the communists ). 38 for the left, a supranational community could undo conservative legacies at thenational level — or mean capitulation to the german konzerns. for the right, supranational', 'a third group called for a more radical departure from standard diplomacy, in “ community ” strategies. in their functionalist analysis — where legitimate policies were those that best provided welfare — two world wars and the rise of the super powers showed that europe needed more than the nation - state. only a new sort of “ supranational ” institution, partly independent of governments, could lead fractiouseurope to peace and prosperity. in particular, weak intergovernmental accords couldnot hold the germans down. in order to make such control acceptable to thegermans, however, france would have to submit to it as well. this might entail abreak with the british, who abhorred supranationality. thus a supranational solutionmeant forsaking the security of franco - british balancing against germany. but theresult could be real “ integration, ” leading to a “ united states of europe ” as powerfuland rich as the united states of america. if these models divided most clearly on the “ german problem, ” their key difference was not pro - or anti - germanism. some traditionalists soon proved quitewilling to deal bilaterally with germany. others arrived at confederal or communitystrategies out']",True,10,3,3,3,2.1038198471069336,0.4912934601306915,reasoning,0.0,,0.8948595426799447,,0.2109260681338231,0.8437042725352925
What did the term 'multiple equilibria' refer to in the context of the document?,"In the context of the document, ""multiple equilibria"" refers to a situation where there are multiple possible solutions or outcomes to a problem. Each solution has its own set of advantages and disadvantages. This concept is discussed in the book ""Voting Equilibria in Multidimensional Choice Spaces"" by Richard P. McKelvey and Richard E. Wendell, which examines how individuals make decisions when there are multiple possible choices available to them. In this context, ""multiple equilibria"" specifically refers to situations where there are multiple possible voting outcomes or policy decisions that could be made, and each outcome has its own set of implications for the system as a whole.","['mayeur, jean - marie, and pierre milza, eds. 1993. le mrp et la construction europe ´enne. paris : complexe. mckelvey, richard p., and richard e. wendell. 1976. voting equilibria in multidimensional choice spaces. mathematics of operations research 1 ( 2 ) : 144 – 58. mcnamara, kathleen r. 1998. the currency of ideas : monetary politics in the european union. ithaca, n. y. : cornell university press. milward, alan s. 1984. the reconstruction of western europe, 1945 – 1951. london : methuen. — — —. 1988. the belgian coal and steel industries and the schuman plan. in die anfa ¨nge des schuman - plans, 1950 – 1951, edited by klaus schwabe, 437 – 56. baden - baden : nomos. — — —. 1992. the european rescue of the nation - state. berkeley : university of california press. moch, jules. 1976. une si longue vie. paris : robert laffont. moravcsik, andrew. 1998. the choice for europe : social purpose and state power from messina to maastricht. ithaca, n. y', 'multilevel regulation and the eu : the interplay between global, european and national normative processes, edited by a. follesdal, r. a. wessel and j. wouters ( leiden : martinus nijhoff publishers, 2008, isbn9789004164383 ) ; xvii + 420pp., €150. 00 hb. from the political economy perspective, this book is a neat compilation of legal case studies in the subﬁeld of governance and policy - making. concentrating on the phe - nomenon of multi - level regulation and the interaction between competing levels of governance, the authors give a lengthy account of international regulatory fragmen - tation. ‘ maping the unmappable ’ through a variety of interesting case studies, the book aims to provide the reader with a response from the legal community to fervently debated topics such as globalization and interdependence. the analysis can be divided into two distinct parts. with regard to the ﬁrst section of the book, namely the interplay between global, european and national regulation, there tends to be disappointment with the overall originality of the theoretical con - tributions and conclusions. upon deeper scrutiny, one is', '##ff, jacques. 1977. de l ’ aube au cre ´puscule. paris : plon. ruggie, john gerard. 1998. what makes the world hang together? neo - utilitarianism and the social constructivist challenge. international organization 52 ( 4 ) : 855 – 85. sandholtz, wayne, and alec stone sweet, eds. 1998. european integration and supranational gover - nance. new york : oxford university press. scheinman, lawrence. 1965. atomic energy policy in france under the fourth republic. princeton, n. j. : princeton university press. scho¨n, donald a., and martin rein. 1994. frame reﬂection : toward the resolution of intractable policy controversies. new york : basic books. schuman, robert. 1963. pour l ’ europe. paris : nagel. origins of the eu 83']",True,10,3,3,3,3.397000551223755,0.5504091382026672,factual,0.0,0.6,0.9882398539331438,1.0,0.39763452149554257,0.8405380859821702
Which two countries had significant influence on the EEC's development alongside France?,"I can tell you that Germany and Italy played a significant role in the development of the EEC, alongside France.","['s ecscpartners ( germany, benelux, italy ) eventually agreed to negotiate edc but quicklydropped it when the french turned against it in 1954. 24while the eec itself was not a french proposal — originating with ultra - europeanist dutch foreign minister janwillem beyen — it was partly crafted to appeal to the french. beyen notwithstand - ing, most benelux and german leaders preferred trade liberalization in the broaderand institutionally weak format championed by the british. they hesitantly sup - ported beyen ’ s eec plan because they feared the french would only acceptliberalization within a “ little europe ” with elaborate economic safeguards. 25in sum, no one contests that without french insistence on institutionally strong, geograph - ically limited institution building in the 1950s no such framework would haveresulted. two alternatives to my account, however, see this french position as strongly determined by nonideational factors. for structuralists, objective economic andgeopolitical constraints selected french strategies. historians like milward andwilliam hitchcock argue that france needed a new basis for controlling andcooperating with a resurgent west germany in 1950 ; the ecsc ’ s supranationalovers', 'diplomats, paris, 1997 – 98. 121. when the leaders met in september 1958, adenauer made the eec an explicit prerequisite for supporting de gaulle ’ s plans. interview by the author with a french advisor present at the meeting ; andpoidevin 1990, 82. origins of the eu 73', 'later development. 2 although i accept insights from both approaches, i argue that neither explains why europeans chose this “ community ” europe over radically different alternativesin the 1950s. if postwar structural conditions generated widely perceived impera - tives to european cooperation, they did not dictate its shape or extent. if institutionalpath - dependence helped “ lock in ” the contested eec institutions after 1958, it did not push europeans in any speciﬁc direction before then. within vague structuraland institutional pressures, only certain ideas led europeans to the eec rather than to less extensive cooperation in much weaker international institutions ( or without for comments i thank chris ansell, neil fligstein, nicolas jabko, elizabeth kier, andrew moravcsik, paul pitman, wayne sandholtz, robert rauchhaus, jeffrey vanke, steve weber, two anonymousreviewers and the editors of international organization, and audiences at the university of british columbia, the university of california at berkeley, harvard university, the georgia institute oftechnology, and syracuse university. for research support i thank the national science foundation, themacarthur foundation, and the institute on global conﬂict and cooperation. 1. see moravcsik 1998 ; and milward 1992.']",True,10,3,3,3,1.90754508972168,0.426602303981781,multi_hop,0.9999999999,1.0,0.9472556629571209,1.0,0.5882367780640332,0.852947112256133
What was the main argument of institutionalists regarding the EEC's formation?,"I believe that the formation of the EEC was largely due to path-dependence, where once a broader agreement was reached, it became deeply ingrained in Europe's fundamental structure.","['france ( and elsewhere ) were unlikely topursue the eec. french choices can be traced to a majority of sectoral associationsand their party representatives, but only supranational ( not national ) leadership builtthat majority. 28 i accept elements of both approaches but strongly revise their causal claims. the institutionalist story requires more blatant revision. between the initial, narrowecsc deal and the much more extensive eec, literally nomajor french actors shifted their policy preferences in response to supranational lobbying. nonetheless, once the broader eec bargain was struck, we need an institutionalist logic ofpath - dependence to understand why it was consolidated into europe ’ s fundamentalarchitecture in the 1960s. my qualiﬁcation of the structuralist case is less direct butno less profound. any explanation of european institution building must begin withthe economic and geopolitical context. yet structuralists overlook the immensepolitical battle that took place over different interpretations of that context. as of1950, otherwise - similar french elites debated three ideational “ models ” of theirinterests in europe. the divide between “ community, ” “ confederal, ” and “ tradi - tional ” views did not quite', 'institutional consequences and the eec ’ s historical window this account faces one ﬁnal question : if only pro - community leadership led france to the eec, why did the eec survive when the collapse of the fourth republicbrought the very traditional charles de gaulle to power in may 1958? de gaulleconsidered rejecting or revising the treaty. 118yet he soon accepted the eec and even accelerated its implementation. objective imperatives, we might conclude, would eventually have pressed any french leader to the community path. the foregoing may simply raise issues of timing. in this section i argue that de gaulle ’ s rally to the eec reﬂected the institutional consequences of the eec itself. had pro - community leaders not led france to theeec in 1957, there is no reason to think de gaulle would have adopted a similar path. this analysis draws on the fundamental insight of institutionalist accounts — that new institutions feed back to alter subsequent interaction — but it presents thatlogic as more inertial and less dynamic than originally claimed by “ neofunctional - ists. ” as noted earlier, i see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics', 'see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics, among politi - cians or interest groups, who came to favor community - style policies because ofmonnet ’ s proselytizing. the ecsc ’ s main effect was inertial : it was not undone when the edc fell. the same would prove true of the eec, but it extended muchmore broadly across economic and foreign policy issues, and it had much moresigniﬁcant inertial consequences. 119the eec set a new context for de gaulle ’ s strategizing, preventing him from moving backward to his preferred ( and previouslyavailable ) traditional strategy. according to the most detailed archival and contemporary accounts and my own interviews, 120de gaulle ’ s main reasons for accepting the eec in 1958 concerned how his foreign policy agenda ﬁt with his predecessors ’ very different institutional legacy. de gaulle was focused on leading europe to a “ third way ” between thesuper powers. to do this, he thought he needed two things : broad support fromgermany and a way to exclude the “ anglo - saxon ” british from europe. the eecnow set']",True,10,3,3,3,2.2852296829223637,0.4850876927375793,reasoning,0.99999999995,1.0,0.8698970792864505,1.0,0.2192290057144022,0.8769160228576088
What did the 'Third Force' in French politics represent?,I remember that the 'Third Force' in French politics was a group of leaders who were concerned about preserving social spending while facing pressure to increase defense expenses. They believed that it would be better to share these costs among Europeans rather than solely burdening France.,"['the domestic – economic account argues that third force leaders conceived the edc to preserve social spending despite u. s. pressure for rising defense outlays, bysharing the latter among europeans. french support for the edc declined after early1952, when the third force was replaced by a conservative coalition with no suchsocial agenda. 62 the problem with both explanations, as suggested in older french accounts, is that neither french elites in general nor third force leaders in particular ever agreed on the edc. 63nor did any changes in constraints lead individuals to change their views of french interests from 1951 to 1954. straightforward geopolitical pressuresdid put german rearmament on the table, but french elites consistently respondedto these pressures with the three views they had formulated on the ecsc. as of late1950 and through 1954, community advocates in the independents, mrp, radicals, udsr, socialists, and the bureaucracy called for integrating german units into asupranational european army. confederalists in the same parties and ministriespreferred to incorporate german forces into looser organizations under franco - british direction. their traditionalist peers either rejected german rearmamentoutright or favored a standard alliance framework. again, none of these actors misread their environment', 'france ( and elsewhere ) were unlikely topursue the eec. french choices can be traced to a majority of sectoral associationsand their party representatives, but only supranational ( not national ) leadership builtthat majority. 28 i accept elements of both approaches but strongly revise their causal claims. the institutionalist story requires more blatant revision. between the initial, narrowecsc deal and the much more extensive eec, literally nomajor french actors shifted their policy preferences in response to supranational lobbying. nonetheless, once the broader eec bargain was struck, we need an institutionalist logic ofpath - dependence to understand why it was consolidated into europe ’ s fundamentalarchitecture in the 1960s. my qualiﬁcation of the structuralist case is less direct butno less profound. any explanation of european institution building must begin withthe economic and geopolitical context. yet structuralists overlook the immensepolitical battle that took place over different interpretations of that context. as of1950, otherwise - similar french elites debated three ideational “ models ” of theirinterests in europe. the divide between “ community, ” “ confederal, ” and “ tradi - tional ” views did not quite', '##sik, andrew. 1998. the choice for europe : social purpose and state power from messina to maastricht. ithaca, n. y. : cornell university press. — — —. 2000. de gaulle between grain and grandeur ( part i ). journal of cold war studies 2 ( 2 ) : 3 – 43. neville - rolfe, edmund. 1984. the politics of agriculture in the european community. london : european center for policy studies. no¨el, gilbert. 1988. du pool vert a ` la politique agricole commune. paris : economica. nurmi, hannu. 1999. voting paradoxes and how to deal with them. berlin : springer. o ’ neill, francis. 1981. the french radical party and european integration. london : gower. onuf, nicholas. 1989. world of our making : rules and rule in social theory and international relations. columbia : university of south carolina press. parsons, craig. 1999. france, europe, and the institutional construction of interests. ph. d. diss., university of california, berkeley. pinto - lyra, rubens. 1978. la gauche en france et la construction europe ´enne. paris : librairie ge ´']",True,10,3,3,3,2.208172559738159,0.4776777625083923,factual,0.99999999995,1.0,0.9598226593696064,1.0,0.20457766124477383,0.8183106449790953
How did the Korean War impact European integration efforts?,"During the Korean War, American and European responses to prepare for a potential hot war on the European continent accelerated. This led to increased security concerns among European countries, which prompted them to sign treaties such as the Brussels Treaty and the NATO alliance. However, colonial commitments overstretched their capabilities, leading to two views emerging in reaction: one perspective favored the integration of Germany into a West-European defense system, while an alternative view advocated for its incorporation into the North Atlantic Treaty Organization. Despite these efforts, attempts to bring forward European integration moved away from political and towards economic cooperation, with the treaties of Rome successfully reinvigorating the integrati on process through economic integration and the creation of the European Economic Community (EEC).","['4 such events. the council of europe, formed with ten member states in 1949, established a convention of human rights and a european court of human rights to monitor and adjudicate grievances. 1 the novelty of the institutional arrangement lay in the supranational standing of the court and the direct effect of the convention. that is, individuals, once they had exhausted domestic remedies, could directly initiate proceedings through council of europe institutions. security concerns moved in tandem. soviet encroachment on czechoslovakia in 1948 and pressure on poland, hungary, romania, and bulgaria, propelled england, france and the benelux countries to sign the brussels treaty, promising mutual aid against a common enemy. the korean war accelerated american and european responses to prepare for the eventuality of a hot war on the european continent. colonial commitments, however, particularly those of france in indochina and of britain in its overseas territories, overstretched their capabilities. two views emerged in reaction. one perspective favored the integration of germany into a west - european defense system, the european defense community ( edc ), together with france, the benelux nations, and italy. an alternative view advocated the incorporation of germany into the north atlantic treaty organization ( nato ). the french national assembly failed', 'move towards political union was the attempt to create a european defence community ( edc ). discussed after the successful launch of the ecsc, the edc foresaw the integration of the armies of the six ecsc member states ( i. e. including germany ) into a european army. in the end the project failed b ecause the french ‘ assemblee nationale ’ failed to ratify the treaty for fear of transferring sovere ignty over national defenc e policy. this period ( 1952 - 53 ) also saw the abortive attempt to creat e a european political union ( epu ), which was an initiative aimed at an integrated european foreign policy. following these failures, attempts to bring fo rward european integration moved away from political and towards economic cooperation. the treaties of rome, signed in 1957, successfully reinvigorated the dynamism of the integrati on process through economic integration and the european economic community ( eec ). the eec was founded to overcome the sectoral limitation of the ecsc. it aime d at the creation of a common ma rket for all economic sectors via an intermediary step, the creation of a cust oms union. in practical terms internal quotas', '4 | egenhofer, kurpas & van schaik considered a success, not least because it was a fi rst important step in the european integration process. over the last two decades, its substan tive provisions have been gradually submerged into the eec treaty ( see below ) eventua lly leading to its abolishment in 2002. 5 another area in which there was a pooling of nati onal sovereignty was atomic energy. in 1957 the european atomic treaty ( euratom ) was founde d to bring atomic energy under the european umbrella. the reasons for intens ified co - operation in this field were the fear of energy dependence in the aftermath of the suez crisis and the wish to reduce dependence on the us and soviet military ( and with it political ) dominan ce. euratom failed to become a powerful organisation. national governments stuck to thei r desire to control their national programmes and the need for nuclear energy only became appa rent again with the first oil shock in 1973, when euratom had already lost most of its original standing. an early move towards political union was the attempt to create a european defence community ( edc ). discussed after the successful launch of the ecsc, the ed']",True,10,3,3,3,3.5878186225891118,0.5192059874534607,reasoning,0.9999999999,1.0,0.8679071412302443,,0.36228964421035714,0.8491585768414285
What was one significant consequence of the ECSC that influenced later European cooperation?,"Well, I believe that the ECSC had a significant impact on later European cooperation. Specifically, it set a new context for de Gaulle's thinking, which made it more difficult for him to revert back to his traditional strategy. This effect extended beyond just economic and foreign policy issues and had much broader consequences.","['see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics, among politi - cians or interest groups, who came to favor community - style policies because ofmonnet ’ s proselytizing. the ecsc ’ s main effect was inertial : it was not undone when the edc fell. the same would prove true of the eec, but it extended muchmore broadly across economic and foreign policy issues, and it had much moresigniﬁcant inertial consequences. 119the eec set a new context for de gaulle ’ s strategizing, preventing him from moving backward to his preferred ( and previouslyavailable ) traditional strategy. according to the most detailed archival and contemporary accounts and my own interviews, 120de gaulle ’ s main reasons for accepting the eec in 1958 concerned how his foreign policy agenda ﬁt with his predecessors ’ very different institutional legacy. de gaulle was focused on leading europe to a “ third way ” between thesuper powers. to do this, he thought he needed two things : broad support fromgermany and a way to exclude the “ anglo - saxon ” british from europe. the eecnow set', 'the ecsc treaty but which is not contextualized historically, at the expense of the promising agenda set out in earlier chapters. the same is true of the prior history of the business networks identiﬁed by ramirez perez, of steinnes ’ insights into networking among the socialist parties of the efta member states, and of the reception of the hague summit by a wider public sphere in 1969 ( meyer ). valuable chapters follow which deliberately conﬁne themselves to institutional developments within the european community, on com - petition policy ( seidel ), information policy ( rye ), parliament ( knudsen ) and coreper ( ludlow ). advanced students with a grounding in european integration historiography will ﬁnd the agenda and research presented here stimulating. the work is not aimed at novice readers : it does not – in spite of its title – provide an overview of the development of european institutions, instead focusing on specialist institutions and policy areas which will be of more interest to those seeking fresh approaches and material. george r. wilkes st edmund ’ s college, cambridge692 book reviews © 2009 the author ( s ) journal compilation © 2009 blackwell publishing ltd', 'institutional consequences and the eec ’ s historical window this account faces one ﬁnal question : if only pro - community leadership led france to the eec, why did the eec survive when the collapse of the fourth republicbrought the very traditional charles de gaulle to power in may 1958? de gaulleconsidered rejecting or revising the treaty. 118yet he soon accepted the eec and even accelerated its implementation. objective imperatives, we might conclude, would eventually have pressed any french leader to the community path. the foregoing may simply raise issues of timing. in this section i argue that de gaulle ’ s rally to the eec reﬂected the institutional consequences of the eec itself. had pro - community leaders not led france to theeec in 1957, there is no reason to think de gaulle would have adopted a similar path. this analysis draws on the fundamental insight of institutionalist accounts — that new institutions feed back to alter subsequent interaction — but it presents thatlogic as more inertial and less dynamic than originally claimed by “ neofunctional - ists. ” as noted earlier, i see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics']",True,10,3,3,3,2.5106894969940186,0.5687012076377869,reasoning,0.3333333333,0.3333333333333333,0.9582599040630031,,0.5110380830747994,0.8441523322991973
How did leaders use agenda-setting authority in the context of European integration?,"As Eu, I can tell you that leaders used their authority to set the agenda during major debates related to European integration. They were able to maintain control by using pressure or incentives on other issues and engaging with elites who shared similar positions but had different opinions in the cross-cutting debate. This allowed them to establish a broad framework for building European institutions and keep Europeans committed to a specific path once it was chosen.","['the domain of foreign policy. 22electoral coalition building and ofﬁce holding can continue to operate along the “ normal ” issues resonant with voters, even thoughpolicymakers perceive a new debate as crucial. this disconnect can allow a leaderto retain control of the agenda during a major cross - cutting debate. we would seethe leader ’ s choices contested by elites who shared the leader ’ s main coalitional, party, bureaucratic, and economic positions, differing only in holding other ideas in the cross - cutting debate. but the leader ’ s agenda - setting power, or use of pressure or payoffs on other issues, would decide the outcome. the next section argues that french policymaking in early european institution building illustrates this process. across three strategies that were viable domesti - cally and internationally, leaders built majority support for their own ideas. 22. see rosenau 1961 ; margolis and mauser 1989 ; and the annual index to international public opinion. origins of the eu 53', 'a secretariat without decision - making powers. an executive committee dominated byfrance and britain set its agenda. the council of europe, created in 1949 to discuss integrative projectsand to readmit germany into europe, had ten original members and quickly expanded. it had a standardcouncil of government ministers and a consultative assembly. see grifﬁths 1997 ; and bitsch 1986. origins of the eu 59', 'politics. the eec of the 1960s, like many institutionalframeworks, rested “ on defeated and repressed alternatives. ” 132 thus structures set the broad context for european institution building, and institutions held europeans to one path once it was chosen. in between, europeansfaced three viable alternatives in the 1950s. my answer to the “ how much ” questionis that leaders ’ ideas, as a cause irreducible to other factors, determined the outcomeacross these alternatives. during the late 1940s, french individuals gravitated tothree different views of their national interests in europe, in patterns that diverged from their main material and organizational positions. within complex multidimen - sional issue - space, this three - way divide in preferences meant majorities could becrafted for all three options. corresponding alternatives in international bargainingwere available as well. since european cleavages cross - cut right and left in 131. see steinmo, thelen, and longstreth 1992 ; and ikenberry 1988. 132. see berk 1994, 16 ; and unger 1987. 76 international organization']",True,10,3,3,3,2.884690284729004,0.5552256107330322,reasoning,0.99999999995,1.0,0.941226748404889,1.0,0.19522492585753842,0.7808997034301537
What was one of the main criticisms of the neofunctionalist account of the EEC's development?,"I believe that the neofunctionalist account of the EEC's development presents a more dynamic and forward-moving process than what actually occurred. While there may have been objective imperatives that pressured any French leader to join the community, I think that the institutional consequences of the EEC itself played a significant role in shaping subsequent interaction and preventing de Gaulle from moving backward to his traditional strategy.","['institutional consequences and the eec ’ s historical window this account faces one ﬁnal question : if only pro - community leadership led france to the eec, why did the eec survive when the collapse of the fourth republicbrought the very traditional charles de gaulle to power in may 1958? de gaulleconsidered rejecting or revising the treaty. 118yet he soon accepted the eec and even accelerated its implementation. objective imperatives, we might conclude, would eventually have pressed any french leader to the community path. the foregoing may simply raise issues of timing. in this section i argue that de gaulle ’ s rally to the eec reﬂected the institutional consequences of the eec itself. had pro - community leaders not led france to theeec in 1957, there is no reason to think de gaulle would have adopted a similar path. this analysis draws on the fundamental insight of institutionalist accounts — that new institutions feed back to alter subsequent interaction — but it presents thatlogic as more inertial and less dynamic than originally claimed by “ neofunctional - ists. ” as noted earlier, i see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics', 'see little evidence that the ecsc ’ s agents engenderedforward momentum toward the eec. i know of no ecsc skeptics, among politi - cians or interest groups, who came to favor community - style policies because ofmonnet ’ s proselytizing. the ecsc ’ s main effect was inertial : it was not undone when the edc fell. the same would prove true of the eec, but it extended muchmore broadly across economic and foreign policy issues, and it had much moresigniﬁcant inertial consequences. 119the eec set a new context for de gaulle ’ s strategizing, preventing him from moving backward to his preferred ( and previouslyavailable ) traditional strategy. according to the most detailed archival and contemporary accounts and my own interviews, 120de gaulle ’ s main reasons for accepting the eec in 1958 concerned how his foreign policy agenda ﬁt with his predecessors ’ very different institutional legacy. de gaulle was focused on leading europe to a “ third way ” between thesuper powers. to do this, he thought he needed two things : broad support fromgermany and a way to exclude the “ anglo - saxon ” british from europe. the eecnow set', '##ff, jacques. 1977. de l ’ aube au cre ´puscule. paris : plon. ruggie, john gerard. 1998. what makes the world hang together? neo - utilitarianism and the social constructivist challenge. international organization 52 ( 4 ) : 855 – 85. sandholtz, wayne, and alec stone sweet, eds. 1998. european integration and supranational gover - nance. new york : oxford university press. scheinman, lawrence. 1965. atomic energy policy in france under the fourth republic. princeton, n. j. : princeton university press. scho¨n, donald a., and martin rein. 1994. frame reﬂection : toward the resolution of intractable policy controversies. new york : basic books. schuman, robert. 1963. pour l ’ europe. paris : nagel. origins of the eu 83']",True,10,3,3,3,2.806437492370605,0.6237286925315857,reasoning,0.9999999999,1.0,0.9275214344009844,1.0,0.5007733508772336,0.8030934035089343
